province_territory,climate_zone,metro,sector,vintage,building_type,building_envelope_bin,year,equipment_config_id,equipment_stock_share_pct
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_002,0.747628269556051
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_003,0.00956046380506459
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_004,0
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_005,0.0430220871227907
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_006,0
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_007,0
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_008,0
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_009,0
BC,all,all,com,ex,hotel,all,2021,config_hvac_com_010,0
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_001,0.199789179516093
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_002,0.747628269556051
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_003,0.00956046380506459
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_004,0
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_005,0.0430220871227907
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_006,0
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_007,0
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_008,0
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_009,0
BC,all,all,com,ex,restaurant,all,2021,config_hvac_com_010,0
BC,all,all,com,ex,other,all,2021,config_hvac_com_001,0.200960690128419
BC,all,all,com,ex,other,all,2021,config_hvac_com_002,0.735001470444074
BC,all,all,com,ex,other,all,2021,config_hvac_com_003,0.015292618370748
BC,all,all,com,ex,other,all,2021,config_hvac_com_004,0
BC,all,all,com,ex,other,all,2021,config_hvac_com_005,0.0487452210567591
BC,all,all,com,ex,other,all,2021,config_hvac_com_006,0
BC,all,all,com,ex,other,all,2021,config_hvac_com_007,0
BC,all,all,com,ex,other,all,2021,config_hvac_com_008,0
BC,all,all,com,ex,other,all,2021,config_hvac_com_009,0
BC,all,all,com,ex,other,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_001,0.377371799393384
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_002,0.589616985257812
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_005,0.0330112153488044
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,hospital,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_001,0.377371799393384
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_002,0.589616985257812
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_005,0.0330112153488044
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,outpatient,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_001,0.377371799393384
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_002,0.589616985257812
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_005,0.0330112153488044
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_001,0.233508464681845
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_002,0.722854640980736
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_003,0.0170753064798599
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_005,0.0265615878575598
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_001,0.233508464681845
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_002,0.722854640980736
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_003,0.0170753064798599
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_005,0.0265615878575598
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_001,0.233508464681845
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_002,0.722854640980736
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_003,0.0170753064798599
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_005,0.0265615878575598
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,school,all,2021,config_hvac_com_001,0.207006369426752
MB,all,all,com,ex,school,all,2021,config_hvac_com_002,0.753821656050955
MB,all,all,com,ex,school,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,school,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,school,all,2021,config_hvac_com_005,0.039171974522293
MB,all,all,com,ex,school,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,school,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,school,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,school,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,school,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,university,all,2021,config_hvac_com_001,0.207006369426752
MB,all,all,com,ex,university,all,2021,config_hvac_com_002,0.753821656050955
MB,all,all,com,ex,university,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,university,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,university,all,2021,config_hvac_com_005,0.039171974522293
MB,all,all,com,ex,university,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,university,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,university,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,university,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,university,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_001,0.206808781419026
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_002,0.761692650334076
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_005,0.0314985682468979
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,warehouse,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,retail,all,2021,config_hvac_com_001,0.225631768953069
MB,all,all,com,ex,retail,all,2021,config_hvac_com_002,0.745828861352327
MB,all,all,com,ex,retail,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,retail,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,retail,all,2021,config_hvac_com_005,0.0285393696946043
MB,all,all,com,ex,retail,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,retail,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,retail,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,retail,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,retail,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_001,0.203496212028342
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_002,0.767818177360433
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_005,0.0286856106112242
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,hotel,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_001,0.203496212028342
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_002,0.767818177360433
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_003,0
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_005,0.0286856106112242
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,restaurant,all,2021,config_hvac_com_010,0
MB,all,all,com,ex,other,all,2021,config_hvac_com_001,0.221729490022173
MB,all,all,com,ex,other,all,2021,config_hvac_com_002,0.664238200823567
MB,all,all,com,ex,other,all,2021,config_hvac_com_003,0.0883750395945518
MB,all,all,com,ex,other,all,2021,config_hvac_com_004,0
MB,all,all,com,ex,other,all,2021,config_hvac_com_005,0.0256572695597086
MB,all,all,com,ex,other,all,2021,config_hvac_com_006,0
MB,all,all,com,ex,other,all,2021,config_hvac_com_007,0
MB,all,all,com,ex,other,all,2021,config_hvac_com_008,0
MB,all,all,com,ex,other,all,2021,config_hvac_com_009,0
MB,all,all,com,ex,other,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_001,0.220780171257105
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_002,0.110365690029519
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_003,0.647922714742261
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_005,0.0209314239711156
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,hospital,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_001,0.220780171257105
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_002,0.110365690029519
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_003,0.647922714742261
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_005,0.0209314239711156
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,outpatient,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_001,0.220780171257105
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_002,0.110365690029519
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_003,0.647922714742261
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_005,0.0209314239711156
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,longtermcare,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_001,0.133160763620977
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_002,0.480498792841676
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_003,0.370809169425293
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_005,0.0155312741120542
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,smalloffice,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_001,0.133160763620977
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_002,0.480498792841676
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_003,0.370809169425293
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_005,0.0155312741120542
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,mediumoffice,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_001,0.133160763620977
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_002,0.480498792841676
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_003,0.370809169425293
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_005,0.0155312741120542
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,largeoffice,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,school,all,2021,config_hvac_com_001,0.362224791750242
NB,all,all,com,ex,school,all,2021,config_hvac_com_002,0.455553720178399
NB,all,all,com,ex,school,all,2021,config_hvac_com_003,0.0625811171154164
NB,all,all,com,ex,school,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,school,all,2021,config_hvac_com_005,0.119640370955943
NB,all,all,com,ex,school,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,school,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,school,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,school,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,school,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,university,all,2021,config_hvac_com_001,0.362224791750242
NB,all,all,com,ex,university,all,2021,config_hvac_com_002,0.455553720178399
NB,all,all,com,ex,university,all,2021,config_hvac_com_003,0.0625811171154164
NB,all,all,com,ex,university,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,university,all,2021,config_hvac_com_005,0.119640370955943
NB,all,all,com,ex,university,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,university,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,university,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,university,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,university,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_001,0.47569803516029
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_002,0.373733195449845
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_003,0.0528783178214409
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_005,0.0976904515684247
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,warehouse,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,retail,all,2021,config_hvac_com_001,0.558841387995592
NB,all,all,com,ex,retail,all,2021,config_hvac_com_002,0.313985652281467
NB,all,all,com,ex,retail,all,2021,config_hvac_com_003,0.0447297996266895
NB,all,all,com,ex,retail,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,retail,all,2021,config_hvac_com_005,0.0824431600962512
NB,all,all,com,ex,retail,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,retail,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,retail,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,retail,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,retail,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_001,0.266457680250784
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_002,0.104388714733542
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_003,0.609404388714734
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_005,0.0197492163009404
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,hotel,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_001,0.266457680250784
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_002,0.104388714733542
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_003,0.609404388714734
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_005,0.0197492163009404
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,restaurant,all,2021,config_hvac_com_010,0
NB,all,all,com,ex,other,all,2021,config_hvac_com_001,0.48347921726777
NB,all,all,com,ex,other,all,2021,config_hvac_com_002,0.36907107831905
NB,all,all,com,ex,other,all,2021,config_hvac_com_003,0.0509371706154622
NB,all,all,com,ex,other,all,2021,config_hvac_com_004,0
NB,all,all,com,ex,other,all,2021,config_hvac_com_005,0.0965125337977178
NB,all,all,com,ex,other,all,2021,config_hvac_com_006,0
NB,all,all,com,ex,other,all,2021,config_hvac_com_007,0
NB,all,all,com,ex,other,all,2021,config_hvac_com_008,0
NB,all,all,com,ex,other,all,2021,config_hvac_com_009,0
NB,all,all,com,ex,other,all,2021,config_hvac_com_010,0
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_001,0.220780171257105
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_002,0.110365690029519
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_003,0.647922714742261
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_004,0
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_005,0.0209314239711156
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_006,0
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_007,0
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_008,0
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_009,0
NL,all,all,com,ex,hospital,all,2021,config_hvac_com_010,0
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_001,0.220780171257105
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_002,0.110365690029519
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_003,0.647922714742261
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_004,0
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_005,0.0209314239711156
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_006,0
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_007,0
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_008,0
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_009,0
NL,all,all,com,ex,outpatient,all,2021,config_hvac_com_010,0
NL,all,all,com,ex,longtermcare,all,2021,config_hvac_com_001,0.220780171257105
NL,all,all,com,ex,longtermcare,all,2021,config_hvac_com_002,0.110365690029519
NL,all,all,com,ex,longtermcare,all,2021,config_hvac_com_003,0.647922714742261
NL,all,all,com,ex,longtermcare,all,2021,config_hvac_com_004,0
NL,all,all,com,ex,longtermcare,all,2021,config_hvac_com_005,0.0209314239711156
