data_source,scenario,province_territory,year,energy_cost_electricity_per_kwh,ghgi_electricity_g_per_kwh,energy_cost_gas_per_kwh,ghgi_gas_g_per_kwh,energy_cost_oil_per_kwh,ghgi_oil_g_per_kwh,energy_cost_propane_per_kwh,ghgi_propane_g_per_kwh,energy_cost_wood_per_kwh,ghgi_wood_g_per_kwh,energy_cost_steam_per_kwh,ghgi_steam_g_per_kwh,energy_cost_other_per_kwh,ghgi_other_g_per_kwh,carbon_tax_per_tonne
CER 2021,Current Policies,ON,2038,0.285379061,9.3,0.0548,180.9556314,0.16,256,0.312,230,0.07799,347,0.0548,180.9556314,0.0548,180.9556314,0
CER 2021,Current Policies,ON,2039,0.287075812,9.3,0.0547,180.9556314,0.159,256,0.312,230,0.07799,347,0.0547,180.9556314,0.0547,180.9556314,0
CER 2021,Current Policies,ON,2040,0.288772563,9.3,0.0546,180.9556314,0.159,256,0.312,230,0.07799,347,0.0546,180.9556314,0.0546,180.9556314,0
CER 2021,Current Policies,ON,2041,0.290469314,9.3,0.0545,180.9556314,0.158,256,0.312,230,0.07799,347,0.0545,180.9556314,0.0545,180.9556314,0
CER 2021,Current Policies,ON,2042,0.292166065,9.3,0.0545,180.9556314,0.158,256,0.312,230,0.07799,347,0.0545,180.9556314,0.0545,180.9556314,0
CER 2021,Current Policies,ON,2043,0.293898917,9.3,0.0545,180.9556314,0.157,256,0.312,230,0.07799,347,0.0545,180.9556314,0.0545,180.9556314,0
CER 2021,Current Policies,ON,2044,0.295595668,9.3,0.0544,180.9556314,0.157,256,0.312,230,0.07799,347,0.0544,180.9556314,0.0544,180.9556314,0
CER 2021,Current Policies,ON,2045,0.297292419,9.3,0.0544,180.9556314,0.156,256,0.312,230,0.07799,347,0.0544,180.9556314,0.0544,180.9556314,0
CER 2021,Current Policies,ON,2046,0.29898917,9.3,0.0544,180.9556314,0.156,256,0.312,230,0.07799,347,0.0544,180.9556314,0.0544,180.9556314,0
CER 2021,Current Policies,ON,2047,0.300685921,9.3,0.0543,180.9556314,0.155,256,0.312,230,0.07799,347,0.0543,180.9556314,0.0543,180.9556314,0
CER 2021,Current Policies,ON,2048,0.302418773,9.3,0.0543,180.9556314,0.155,256,0.312,230,0.07799,347,0.0543,180.9556314,0.0543,180.9556314,0
CER 2021,Current Policies,ON,2049,0.304115523,9.3,0.0542,180.9556314,0.154,256,0.312,230,0.07799,347,0.0542,180.9556314,0.0542,180.9556314,0
CER 2021,Current Policies,ON,2050,0.305812274,9.3,0.0541,180.9556314,0.153,256,0.312,230,0.07799,347,0.0541,180.9556314,0.0541,180.9556314,0
CER 2021,Current Policies,MB,2021,0.11101083,1.8,0.0371,180.4095563,0.121,256,0.312,230,0.07799,347,0.0371,180.4095563,0.0371,180.4095563,0
CER 2021,Current Policies,MB,2022,0.11101083,1.8,0.0371,180.4095563,0.121,256,0.312,230,0.07799,347,0.0371,180.4095563,0.0371,180.4095563,0
CER 2021,Current Policies,MB,2023,0.110180505,1.8,0.0386,180.4095563,0.124,256,0.312,230,0.07799,347,0.0386,180.4095563,0.0386,180.4095563,0
CER 2021,Current Policies,MB,2024,0.110180505,1.8,0.0411,180.4095563,0.129,256,0.312,230,0.07799,347,0.0411,180.4095563,0.0411,180.4095563,0
CER 2021,Current Policies,MB,2025,0.110577617,1.8,0.0432,180.4095563,0.133,256,0.312,230,0.07799,347,0.0432,180.4095563,0.0432,180.4095563,0
CER 2021,Current Policies,MB,2026,0.110577617,1.8,0.0454,180.4095563,0.137,256,0.312,230,0.07799,347,0.0454,180.4095563,0.0454,180.4095563,0
CER 2021,Current Policies,MB,2027,0.110866426,1.8,0.0474,180.4095563,0.14,256,0.312,230,0.07799,347,0.0474,180.4095563,0.0474,180.4095563,0
CER 2021,Current Policies,MB,2028,0.11101083,1.8,0.0495,180.4095563,0.144,256,0.312,230,0.07799,347,0.0495,180.4095563,0.0495,180.4095563,0
CER 2021,Current Policies,MB,2029,0.111046931,1.8,0.0514,180.4095563,0.147,256,0.312,230,0.07799,347,0.0514,180.4095563,0.0514,180.4095563,0
CER 2021,Current Policies,MB,2030,0.111046931,1.8,0.0533,180.4095563,0.15,256,0.312,230,0.07799,347,0.0533,180.4095563,0.0533,180.4095563,0
CER 2021,Current Policies,MB,2031,0.111046931,1.7,0.0551,180.4095563,0.153,256,0.312,230,0.07799,347,0.0551,180.4095563,0.0551,180.4095563,0
CER 2021,Current Policies,MB,2032,0.111227437,1.7,0.0548,180.4095563,0.152,256,0.312,230,0.07799,347,0.0548,180.4095563,0.0548,180.4095563,0
CER 2021,Current Policies,MB,2033,0.111407942,1.7,0.0544,180.4095563,0.15,256,0.312,230,0.07799,347,0.0544,180.4095563,0.0544,180.4095563,0
CER 2021,Current Policies,MB,2034,0.111588448,1.7,0.0541,180.4095563,0.149,256,0.312,230,0.07799,347,0.0541,180.4095563,0.0541,180.4095563,0
CER 2021,Current Policies,MB,2035,0.111805054,1.7,0.0539,180.4095563,0.148,256,0.312,230,0.07799,347,0.0539,180.4095563,0.0539,180.4095563,0
CER 2021,Current Policies,MB,2036,0.112021661,1.7,0.0536,180.4095563,0.147,256,0.312,230,0.07799,347,0.0536,180.4095563,0.0536,180.4095563,0
CER 2021,Current Policies,MB,2037,0.11234657,1.7,0.0535,180.4095563,0.146,256,0.312,230,0.07799,347,0.0535,180.4095563,0.0535,180.4095563,0
CER 2021,Current Policies,MB,2038,0.112635379,1.7,0.0533,180.4095563,0.145,256,0.312,230,0.07799,347,0.0533,180.4095563,0.0533,180.4095563,0
CER 2021,Current Policies,MB,2039,0.112888087,1.7,0.0531,180.4095563,0.145,256,0.312,230,0.07799,347,0.0531,180.4095563,0.0531,180.4095563,0
CER 2021,Current Policies,MB,2040,0.113176895,1.7,0.053,180.4095563,0.144,256,0.312,230,0.07799,347,0.053,180.4095563,0.053,180.4095563,0
CER 2021,Current Policies,MB,2041,0.113393502,1.7,0.0529,180.4095563,0.143,256,0.312,230,0.07799,347,0.0529,180.4095563,0.0529,180.4095563,0
CER 2021,Current Policies,MB,2042,0.11368231,1.7,0.0528,180.4095563,0.143,256,0.312,230,0.07799,347,0.0528,180.4095563,0.0528,180.4095563,0
CER 2021,Current Policies,MB,2043,0.113935018,1.7,0.0527,180.4095563,0.142,256,0.312,230,0.07799,347,0.0527,180.4095563,0.0527,180.4095563,0
CER 2021,Current Policies,MB,2044,0.114187726,1.7,0.0527,180.4095563,0.142,256,0.312,230,0.07799,347,0.0527,180.4095563,0.0527,180.4095563,0
CER 2021,Current Policies,MB,2045,0.114404332,1.7,0.0526,180.4095563,0.141,256,0.312,230,0.07799,347,0.0526,180.4095563,0.0526,180.4095563,0
CER 2021,Current Policies,MB,2046,0.11465704,1.7,0.0526,180.4095563,0.141,256,0.312,230,0.07799,347,0.0526,180.4095563,0.0526,180.4095563,0
CER 2021,Current Policies,MB,2047,0.114873646,1.7,0.0525,180.4095563,0.14,256,0.312,230,0.07799,347,0.0525,180.4095563,0.0525,180.4095563,0
CER 2021,Current Policies,MB,2048,0.115198556,1.7,0.0525,180.4095563,0.14,256,0.312,230,0.07799,347,0.0525,180.4095563,0.0525,180.4095563,0
CER 2021,Current Policies,MB,2049,0.115415162,1.7,0.0524,180.4095563,0.139,256,0.312,230,0.07799,347,0.0524,180.4095563,0.0524,180.4095563,0
CER 2021,Current Policies,MB,2050,0.11566787,1.7,0.0523,180.4095563,0.139,256,0.312,230,0.07799,347,0.0523,180.4095563,0.0523,180.4095563,0
CER 2021,Current Policies,SK,2021,0.198194946,81,0.0353,180.8532423,0.12,256,0.312,230,0.07799,347,0.0353,180.8532423,0.0353,180.8532423,0
CER 2021,Current Policies,SK,2022,0.199963899,81,0.0369,180.8532423,0.122,256,0.312,230,0.07799,347,0.0369,180.8532423,0.0369,180.8532423,0
CER 2021,Current Policies,SK,2023,0.201768953,81,0.0394,180.8532423,0.127,256,0.312,230,0.07799,347,0.0394,180.8532423,0.0394,180.8532423,0
CER 2021,Current Policies,SK,2024,0.203501805,81,0.0415,180.8532423,0.131,256,0.312,230,0.07799,347,0.0415,180.8532423,0.0415,180.8532423,0
CER 2021,Current Policies,SK,2025,0.205234657,81,0.0436,180.8532423,0.135,256,0.312,230,0.07799,347,0.0436,180.8532423,0.0436,180.8532423,0
CER 2021,Current Policies,SK,2026,0.206895307,81,0.0457,180.8532423,0.138,256,0.312,230,0.07799,347,0.0457,180.8532423,0.0457,180.8532423,0
CER 2021,Current Policies,SK,2027,0.208483755,81,0.0478,180.8532423,0.142,256,0.312,230,0.07799,347,0.0478,180.8532423,0.0478,180.8532423,0
CER 2021,Current Policies,SK,2028,0.21,81,0.0498,180.8532423,0.145,256,0.312,230,0.07799,347,0.0498,180.8532423,0.0498,180.8532423,0
CER 2021,Current Policies,SK,2029,0.211407942,81,0.0517,180.8532423,0.148,256,0.312,230,0.07799,347,0.0517,180.8532423,0.0517,180.8532423,0
CER 2021,Current Policies,SK,2030,0.212779783,81,0.0535,180.8532423,0.151,256,0.312,230,0.07799,347,0.0535,180.8532423,0.0535,180.8532423,0
CER 2021,Current Policies,SK,2031,0.214151625,22,0.0531,180.8532423,0.149,256,0.312,230,0.07799,347,0.0531,180.8532423,0.0531,180.8532423,0
CER 2021,Current Policies,SK,2032,0.215559567,22,0.0528,180.8532423,0.148,256,0.312,230,0.07799,347,0.0528,180.8532423,0.0528,180.8532423,0
CER 2021,Current Policies,SK,2033,0.216967509,22,0.0525,180.8532423,0.147,256,0.312,230,0.07799,347,0.0525,180.8532423,0.0525,180.8532423,0
CER 2021,Current Policies,SK,2034,0.218375451,22,0.0522,180.8532423,0.146,256,0.312,230,0.07799,347,0.0522,180.8532423,0.0522,180.8532423,0
CER 2021,Current Policies,SK,2035,0.219783394,22,0.052,180.8532423,0.145,256,0.312,230,0.07799,347,0.052,180.8532423,0.052,180.8532423,0
CER 2021,Current Policies,SK,2036,0.221191336,22,0.0518,180.8532423,0.144,256,0.312,230,0.07799,347,0.0518,180.8532423,0.0518,180.8532423,0
CER 2021,Current Policies,SK,2037,0.222599278,22,0.0517,180.8532423,0.144,256,0.312,230,0.07799,347,0.0517,180.8532423,0.0517,180.8532423,0
CER 2021,Current Policies,SK,2038,0.22400722,22,0.0516,180.8532423,0.143,256,0.312,230,0.07799,347,0.0516,180.8532423,0.0516,180.8532423,0
CER 2021,Current Policies,SK,2039,0.225415162,22,0.0514,180.8532423,0.142,256,0.312,230,0.07799,347,0.0514,180.8532423,0.0514,180.8532423,0
CER 2021,Current Policies,SK,2040,0.226823105,22,0.0514,180.8532423,0.142,256,0.312,230,0.07799,347,0.0514,180.8532423,0.0514,180.8532423,0
CER 2021,Current Policies,SK,2041,0.228231047,22,0.0513,180.8532423,0.141,256,0.312,230,0.07799,347,0.0513,180.8532423,0.0513,180.8532423,0
CER 2021,Current Policies,SK,2042,0.229602888,22,0.0512,180.8532423,0.141,256,0.312,230,0.07799,347,0.0512,180.8532423,0.0512,180.8532423,0
CER 2021,Current Policies,SK,2043,0.23101083,22,0.0512,180.8532423,0.14,256,0.312,230,0.07799,347,0.0512,180.8532423,0.0512,180.8532423,0
CER 2021,Current Policies,SK,2044,0.232418773,22,0.0511,180.8532423,0.14,256,0.312,230,0.07799,347,0.0511,180.8532423,0.0511,180.8532423,0
CER 2021,Current Policies,SK,2045,0.233826715,22,0.0511,180.8532423,0.139,256,0.312,230,0.07799,347,0.0511,180.8532423,0.0511,180.8532423,0
CER 2021,Current Policies,SK,2046,0.235234657,22,0.051,180.8532423,0.139,256,0.312,230,0.07799,347,0.051,180.8532423,0.051,180.8532423,0
CER 2021,Current Policies,SK,2047,0.236642599,22,0.051,180.8532423,0.139,256,0.312,230,0.07799,347,0.051,180.8532423,0.051,180.8532423,0
CER 2021,Current Policies,SK,2048,0.238050542,22,0.051,180.8532423,0.138,256,0.312,230,0.07799,347,0.051,180.8532423,0.051,180.8532423,0
CER 2021,Current Policies,SK,2049,0.239458484,22,0.0509,180.8532423,0.137,256,0.312,230,0.07799,347,0.0509,180.8532423,0.0509,180.8532423,0
CER 2021,Current Policies,SK,2050,0.240866426,22,0.0508,180.8532423,0.137,256,0.312,230,0.07799,347,0.0508,180.8532423,0.0508,180.8532423,0
CER 2021,Current Policies,AB,2021,0.121552347,110,0.0234,184.8122867,0.114,256,0.312,230,0.07799,347,0.0234,184.8122867,0.0234,184.8122867,0
CER 2021,Current Policies,AB,2022,0.123574007,110,0.0249,184.8122867,0.117,256,0.312,230,0.07799,347,0.0249,184.8122867,0.0249,184.8122867,0
CER 2021,Current Policies,AB,2023,0.125631769,110,0.0274,184.8122867,0.122,256,0.312,230,0.07799,347,0.0274,184.8122867,0.0274,184.8122867,0
CER 2021,Current Policies,AB,2024,0.127545126,110,0.0296,184.8122867,0.125,256,0.312,230,0.07799,347,0.0296,184.8122867,0.0296,184.8122867,0
CER 2021,Current Policies,AB,2025,0.129458484,110,0.0317,184.8122867,0.129,256,0.312,230,0.07799,347,0.0317,184.8122867,0.0317,184.8122867,0
CER 2021,Current Policies,AB,2026,0.131299639,110,0.0338,184.8122867,0.133,256,0.312,230,0.07799,347,0.0338,184.8122867,0.0338,184.8122867,0
CER 2021,Current Policies,AB,2027,0.133032491,110,0.0358,184.8122867,0.136,256,0.312,230,0.07799,347,0.0358,184.8122867,0.0358,184.8122867,0
CER 2021,Current Policies,AB,2028,0.13465704,110,0.0378,184.8122867,0.14,256,0.312,230,0.07799,347,0.0378,184.8122867,0.0378,184.8122867,0
CER 2021,Current Policies,AB,2029,0.136173285,110,0.0397,184.8122867,0.143,256,0.312,230,0.07799,347,0.0397,184.8122867,0.0397,184.8122867,0
CER 2021,Current Policies,AB,2030,0.137581227,110,0.0415,184.8122867,0.146,256,0.312,230,0.07799,347,0.0415,184.8122867,0.0415,184.8122867,0
CER 2021,Current Policies,AB,2031,0.138808664,30,0.0411,184.8122867,0.144,256,0.312,230,0.07799,347,0.0411,184.8122867,0.0411,184.8122867,0
CER 2021,Current Policies,AB,2032,0.14,30,0.0408,184.8122867,0.143,256,0.312,230,0.07799,347,0.0408,184.8122867,0.0408,184.8122867,0
CER 2021,Current Policies,AB,2033,0.141227437,30,0.0404,184.8122867,0.142,256,0.312,230,0.07799,347,0.0404,184.8122867,0.0404,184.8122867,0
CER 2021,Current Policies,AB,2034,0.142418773,30,0.0402,184.8122867,0.141,256,0.312,230,0.07799,347,0.0402,184.8122867,0.0402,184.8122867,0
CER 2021,Current Policies,AB,2035,0.143646209,30,0.04,184.8122867,0.14,256,0.312,230,0.07799,347,0.04,184.8122867,0.04,184.8122867,0
CER 2021,Current Policies,AB,2036,0.144837545,30,0.0398,184.8122867,0.139,256,0.312,230,0.07799,347,0.0398,184.8122867,0.0398,184.8122867,0
CER 2021,Current Policies,AB,2037,0.146064982,30,0.0396,184.8122867,0.138,256,0.312,230,0.07799,347,0.0396,184.8122867,0.0396,184.8122867,0
CER 2021,Current Policies,AB,2038,0.147256318,30,0.0395,184.8122867,0.138,256,0.312,230,0.07799,347,0.0395,184.8122867,0.0395,184.8122867,0
CER 2021,Current Policies,AB,2039,0.148483755,30,0.0394,184.8122867,0.137,256,0.312,230,0.07799,347,0.0394,184.8122867,0.0394,184.8122867,0
CER 2021,Current Policies,AB,2040,0.14967509,30,0.0392,184.8122867,0.137,256,0.312,230,0.07799,347,0.0392,184.8122867,0.0392,184.8122867,0
CER 2021,Current Policies,AB,2041,0.150902527,30,0.0391,184.8122867,0.136,256,0.312,230,0.07799,347,0.0391,184.8122867,0.0391,184.8122867,0
CER 2021,Current Policies,AB,2042,0.152093863,30,0.0391,184.8122867,0.136,256,0.312,230,0.07799,347,0.0391,184.8122867,0.0391,184.8122867,0
CER 2021,Current Policies,AB,2043,0.1533213,30,0.039,184.8122867,0.135,256,0.312,230,0.07799,347,0.039,184.8122867,0.039,184.8122867,0
CER 2021,Current Policies,AB,2044,0.154512635,30,0.039,184.8122867,0.135,256,0.312,230,0.07799,347,0.039,184.8122867,0.039,184.8122867,0
CER 2021,Current Policies,AB,2045,0.155740072,30,0.0389,184.8122867,0.134,256,0.312,230,0.07799,347,0.0389,184.8122867,0.0389,184.8122867,0
CER 2021,Current Policies,AB,2046,0.156931408,30,0.0388,184.8122867,0.134,256,0.312,230,0.07799,347,0.0388,184.8122867,0.0388,184.8122867,0
CER 2021,Current Policies,AB,2047,0.158158845,30,0.0388,184.8122867,0.133,256,0.312,230,0.07799,347,0.0388,184.8122867,0.0388,184.8122867,0
CER 2021,Current Policies,AB,2048,0.159350181,30,0.0387,184.8122867,0.133,256,0.312,230,0.07799,347,0.0387,184.8122867,0.0387,184.8122867,0
CER 2021,Current Policies,AB,2049,0.160577617,30,0.0386,184.8122867,0.132,256,0.312,230,0.07799,347,0.0386,184.8122867,0.0386,184.8122867,0
CER 2021,Current Policies,AB,2050,0.161768953,30,0.0385,184.8122867,0.131,256,0.312,230,0.07799,347,0.0385,184.8122867,0.0385,184.8122867,0
CER 2021,Current Policies,BC,2021,0.124909747,0.33,0.0502,184.8122867,0.142,256,0.312,230,0.07799,347,0.0502,184.8122867,0.0502,184.8122867,0
CER 2021,Current Policies,BC,2022,0.125090253,0.33,0.0517,184.8122867,0.141,256,0.312,230,0.07799,347,0.0517,184.8122867,0.0517,184.8122867,0
CER 2021,Current Policies,BC,2023,0.125306859,0.33,0.0541,184.8122867,0.146,256,0.312,230,0.07799,347,0.0541,184.8122867,0.0541,184.8122867,0
CER 2021,Current Policies,BC,2024,0.125487365,0.33,0.0561,184.8122867,0.149,256,0.312,230,0.07799,347,0.0561,184.8122867,0.0561,184.8122867,0
CER 2021,Current Policies,BC,2025,0.12566787,0.33,0.0582,184.8122867,0.153,256,0.312,230,0.07799,347,0.0582,184.8122867,0.0582,184.8122867,0
CER 2021,Current Policies,BC,2026,0.125812274,0.33,0.0601,184.8122867,0.157,256,0.312,230,0.07799,347,0.0601,184.8122867,0.0601,184.8122867,0
CER 2021,Current Policies,BC,2027,0.12599278,0.33,0.062,184.8122867,0.16,256,0.312,230,0.07799,347,0.062,184.8122867,0.062,184.8122867,0
CER 2021,Current Policies,BC,2028,0.126137184,0.33,0.0639,184.8122867,0.163,256,0.312,230,0.07799,347,0.0639,184.8122867,0.0639,184.8122867,0
CER 2021,Current Policies,BC,2029,0.126281588,0.33,0.0657,184.8122867,0.166,256,0.312,230,0.07799,347,0.0657,184.8122867,0.0657,184.8122867,0
CER 2021,Current Policies,BC,2030,0.126425993,0.33,0.0674,184.8122867,0.169,256,0.312,230,0.07799,347,0.0674,184.8122867,0.0674,184.8122867,0
CER 2021,Current Policies,BC,2031,0.126498195,3.5,0.0669,184.8122867,0.167,256,0.312,230,0.07799,347,0.0669,184.8122867,0.0669,184.8122867,0
CER 2021,Current Policies,BC,2032,0.126606498,3.5,0.0665,184.8122867,0.166,256,0.312,230,0.07799,347,0.0665,184.8122867,0.0665,184.8122867,0
CER 2021,Current Policies,BC,2033,0.1266787,3.5,0.0661,184.8122867,0.164,256,0.312,230,0.07799,347,0.0661,184.8122867,0.0661,184.8122867,0
CER 2021,Current Policies,BC,2034,0.126787004,3.5,0.0657,184.8122867,0.163,256,0.312,230,0.07799,347,0.0657,184.8122867,0.0657,184.8122867,0
CER 2021,Current Policies,BC,2035,0.126859206,3.5,0.0654,184.8122867,0.162,256,0.312,230,0.07799,347,0.0654,184.8122867,0.0654,184.8122867,0
CER 2021,Current Policies,BC,2036,0.126931408,3.5,0.0652,184.8122867,0.161,256,0.312,230,0.07799,347,0.0652,184.8122867,0.0652,184.8122867,0
CER 2021,Current Policies,BC,2037,0.127039711,3.5,0.0649,184.8122867,0.161,256,0.312,230,0.07799,347,0.0649,184.8122867,0.0649,184.8122867,0
CER 2021,Current Policies,BC,2038,0.127111913,3.5,0.0647,184.8122867,0.16,256,0.312,230,0.07799,347,0.0647,184.8122867,0.0647,184.8122867,0
CER 2021,Current Policies,BC,2039,0.127184116,3.5,0.0645,184.8122867,0.159,256,0.312,230,0.07799,347,0.0645,184.8122867,0.0645,184.8122867,0
CER 2021,Current Policies,BC,2040,0.127292419,3.5,0.0643,184.8122867,0.159,256,0.312,230,0.07799,347,0.0643,184.8122867,0.0643,184.8122867,0
CER 2021,Current Policies,BC,2041,0.127364621,3.5,0.0642,184.8122867,0.158,256,0.312,230,0.07799,347,0.0642,184.8122867,0.0642,184.8122867,0
CER 2021,Current Policies,BC,2042,0.127472924,3.5,0.064,184.8122867,0.157,256,0.312,230,0.07799,347,0.064,184.8122867,0.064,184.8122867,0
CER 2021,Current Policies,BC,2043,0.127545126,3.5,0.0639,184.8122867,0.157,256,0.312,230,0.07799,347,0.0639,184.8122867,0.0639,184.8122867,0
CER 2021,Current Policies,BC,2044,0.127617329,3.5,0.0638,184.8122867,0.156,256,0.312,230,0.07799,347,0.0638,184.8122867,0.0638,184.8122867,0
CER 2021,Current Policies,BC,2045,0.127725632,3.5,0.0637,184.8122867,0.156,256,0.312,230,0.07799,347,0.0637,184.8122867,0.0637,184.8122867,0
CER 2021,Current Policies,BC,2046,0.127797834,3.5,0.0636,184.8122867,0.155,256,0.312,230,0.07799,347,0.0636,184.8122867,0.0636,184.8122867,0
CER 2021,Current Policies,BC,2047,0.127870036,3.5,0.0635,184.8122867,0.155,256,0.312,230,0.07799,347,0.0635,184.8122867,0.0635,184.8122867,0
CER 2021,Current Policies,BC,2048,0.127978339,3.5,0.0634,184.8122867,0.154,256,0.312,230,0.07799,347,0.0634,184.8122867,0.0634,184.8122867,0
CER 2021,Current Policies,BC,2049,0.128050542,3.5,0.0632,184.8122867,0.153,256,0.312,230,0.07799,347,0.0632,184.8122867,0.0632,184.8122867,0
CER 2021,Current Policies,BC,2050,0.128158845,3.5,0.0631,184.8122867,0.152,256,0.312,230,0.07799,347,0.0631,184.8122867,0.0631,184.8122867,0
CER 2021,Current Policies,TR,2021,0.168519856,35,0.0446,185.1877133,0.133,256,0.312,230,0.07799,347,0.0446,185.1877133,0.0446,185.1877133,0
CER 2021,Current Policies,TR,2022,0.169602888,35,0.0461,185.1877133,0.136,256,0.312,230,0.07799,347,0.0461,185.1877133,0.0461,185.1877133,0
CER 2021,Current Policies,TR,2023,0.170685921,35,0.0486,185.1877133,0.141,256,0.312,230,0.07799,347,0.0486,185.1877133,0.0486,185.1877133,0
CER 2021,Current Policies,TR,2024,0.171732852,35,0.0508,185.1877133,0.144,256,0.312,230,0.07799,347,0.0508,185.1877133,0.0508,185.1877133,0
CER 2021,Current Policies,TR,2025,0.172743682,35,0.0529,185.1877133,0.148,256,0.312,230,0.07799,347,0.0529,185.1877133,0.0529,185.1877133,0
CER 2021,Current Policies,TR,2026,0.173718412,35,0.0549,185.1877133,0.152,256,0.312,230,0.07799,347,0.0549,185.1877133,0.0549,185.1877133,0
CER 2021,Current Policies,TR,2027,0.17465704,35,0.057,185.1877133,0.155,256,0.312,230,0.07799,347,0.057,185.1877133,0.057,185.1877133,0
CER 2021,Current Policies,TR,2028,0.175523466,35,0.059,185.1877133,0.159,256,0.312,230,0.07799,347,0.059,185.1877133,0.059,185.1877133,0
CER 2021,Current Policies,TR,2029,0.17631769,35,0.0608,185.1877133,0.162,256,0.312,230,0.07799,347,0.0608,185.1877133,0.0608,185.1877133,0
CER 2021,Current Policies,TR,2030,0.177111913,35,0.0626,185.1877133,0.165,256,0.312,230,0.07799,347,0.0626,185.1877133,0.0626,185.1877133,0
CER 2021,Current Policies,TR,2031,0.177581227,35,0.0623,185.1877133,0.163,256,0.312,230,0.07799,347,0.0623,185.1877133,0.0623,185.1877133,0
CER 2021,Current Policies,TR,2032,0.178050542,35,0.0619,185.1877133,0.162,256,0.312,230,0.07799,347,0.0619,185.1877133,0.0619,185.1877133,0
CER 2021,Current Policies,TR,2033,0.178519856,35,0.0616,185.1877133,0.161,256,0.312,230,0.07799,347,0.0616,185.1877133,0.0616,185.1877133,0
CER 2021,Current Policies,TR,2034,0.179025271,35,0.0614,185.1877133,0.16,256,0.312,230,0.07799,347,0.0614,185.1877133,0.0614,185.1877133,0
CER 2021,Current Policies,TR,2035,0.179494585,35,0.0611,185.1877133,0.159,256,0.312,230,0.07799,347,0.0611,185.1877133,0.0611,185.1877133,0
CER 2021,Current Policies,TR,2036,0.179963899,35,0.061,185.1877133,0.158,256,0.312,230,0.07799,347,0.061,185.1877133,0.061,185.1877133,0
CER 2021,Current Policies,TR,2037,0.180433213,35,0.0608,185.1877133,0.158,256,0.312,230,0.07799,347,0.0608,185.1877133,0.0608,185.1877133,0
CER 2021,Current Policies,TR,2038,0.180938628,35,0.0606,185.1877133,0.157,256,0.312,230,0.07799,347,0.0606,185.1877133,0.0606,185.1877133,0
CER 2021,Current Policies,TR,2039,0.181407942,35,0.0605,185.1877133,0.156,256,0.312,230,0.07799,347,0.0605,185.1877133,0.0605,185.1877133,0
